1772321660772,8124,destination28647
1772321660819,4736,destination28648
1772321660869,2456,destination28649
1772321660940,11324,destination28650
1772321660993,13131,destination28651
1772321661069,3268,destination28652
1772321661092,3820,destination28653
1772321661184,21285,destination28654
1772321661215,7070,destination28655
1772321661286,6139,destination28656
1772321661361,21443,destination28657
1772321661380,1224,destination28658
1772321661472,8598,destination28659
1772321661536,3597,destination28660
1772321661596,4783,destination28661
1772321661648,5961,destination28662
1772321661724,22080,destination28663
1772321661736,5544,destination28664
1772321661791,11052,destination28665
1772321661875,13271,destination28666
1772321661944,21180,destination28667
1772321662004,22807,destination28668
1772321662052,20170,destination28669
1772321662150,8680,destination28670
1772321662242,4537,destination28671
1772321662329,13432,destination28672
1772321662355,2419,destination28673
1772321662432,6243,destination28674
1772321662500,6227,destination28675
1772321662556,20415,destination28676
1772321662572,14748,destination28677
1772321662645,8985,destination28678
1772321662733,7083,destination28679
1772321662746,6277,destination28680
1772321662767,20613,destination28681
1772321662853,23395,destination28682
1772321662925,4676,destination28683
1772321662962,11019,destination28684
1772321663010,3308,destination28685
1772321663051,7524,destination28686
1772321663090,14547,destination28687
1772321663140,9522,destination28688
1772321663158,6646,destination28689
1772321663257,9191,destination28690
1772321663277,9132,destination28691
1772321663306,21232,destination28692
1772321663399,14881,destination28693
1772321663493,453,destination28694
1772321663509,3274,destination28695
1772321663593,3677,destination28696
1772321663622,12070,destination28697
1772321663692,2203,destination28698
1772321663768,8763,destination28699
1772321663769,12335,destination28700
1772321663820,12842,destination28701
1772321663838,24833,destination28702
1772321663850,5705,destination28703
1772321663939,20467,destination28704
1772321664011,20856,destination28705
1772321664032,2000,destination28706
1772321664082,6355,destination28707
1772321664124,24859,destination28708
1772321664224,22320,destination28709
1772321664229,8416,destination28710
1772321664322,12111,destination28711
1772321664342,2191,destination28712
1772321664360,7593,destination28713
1772321664436,7576,destination28714
1772321664476,5669,destination28715
1772321664546,2541,destination28716
1772321664552,1368,destination28717
1772321664629,8447,destination28718
1772321664715,12966,destination28719
1772321664743,9176,destination28720
1772321664793,3395,destination28721
1772321664814,6590,destination28722
1772321664908,14384,destination28723
1772321664995,24101,destination28724
1772321665076,13784,destination28725
1772321665165,14521,destination28726
1772321665167,6310,destination28727
1772321665228,8636,destination28728
1772321665268,12415,destination28729
1772321665310,10658,destination28730
1772321665314,20193,destination28731
1772321665322,3515,destination28732
1772321665372,12787,destination28733
1772321665463,11573,destination28734
1772321665522,14975,destination28735
1772321665544,14569,destination28736
1772321665643,24799,destination28737
1772321665714,6946,destination28738
1772321665804,2577,destination28739
1772321665853,12704,destination28740
1772321665915,11103,destination28741
1772321665928,11801,destination28742
1772321665935,11163,destination28743
1772321665965,8756,destination28744
1772321665993,7922,destination28745
1772321666040,7255,destination28746
1772321666065,21027,destination28747
1772321666150,20657,destination28748
1772321666218,8234,destination28749
1772321666272,13000,destination28750
1772321666281,9234,destination28751
1772321666335,20379,destination28752
1772321666432,20508,destination28753
1772321666497,3403,destination28754
1772321666503,8841,destination28755
1772321666581,12648,destination28756
1772321666624,11046,destination28757
1772321666714,2771,destination28758
1772321666778,13554,destination28759
1772321666844,3190,destination28760
1772321666892,2407,destination28761
1772321666943,239,destination28762
1772321666956,8837,destination28763
1772321667024,20107,destination28764
1772321667118,23025,destination28765
1772321667157,7319,destination28766
1772321667247,22521,destination28767
1772321667267,1309,destination28768
1772321667326,8030,destination28769
1772321667396,14140,destination28770
1772321667408,23034,destination28771
1772321667485,24800,destination28772
1772321667540,23167,destination28773
1772321667613,20542,destination28774
1772321667624,11999,destination28775
1772321667649,9364,destination28776
1772321667680,23408,destination28777
1772321667771,4130,destination28778
1772321667818,6707,destination28779
1772321667896,7386,destination28780
1772321667962,22510,destination28781
1772321668039,2171,destination28782
1772321668122,21374,destination28783
1772321668145,22560,destination28784
1772321668236,7345,destination28785
1772321668283,6811,destination28786
1772321668353,13622,destination28787
1772321668381,10017,destination28788
1772321668433,21663,destination28789
1772321668513,8550,destination28790
1772321668562,8774,destination28791
1772321668569,14723,destination28792
1772321668657,13377,destination28793
1772321668662,13026,destination28794
1772321668707,8765,destination28795
1772321668723,11975,destination28796
1772321668803,9907,destination28797
1772321668873,22385,destination28798
1772321668952,20429,destination28799
1772321669000,12310,destination28800
1772321669039,7468,destination28801
1772321669062,8419,destination28802
1772321669103,3788,destination28803
1772321669153,23035,destination28804
1772321669229,24087,destination28805
1772321669294,10980,destination28806
1772321669381,14963,destination28807
1772321669394,3403,destination28808
1772321669450,9978,destination28809
1772321669461,11170,destination28810
1772321669518,24752,destination28811
1772321669578,8724,destination28812
1772321669652,8998,destination28813
1772321669654,20859,destination28814
1772321669658,21357,destination28815
1772321669738,12480,destination28816
1772321669765,1889,destination28817
1772321669775,2558,destination28818
1772321669832,9562,destination28819
1772321669881,22145,destination28820
1772321669920,10602,destination28821
1772321669971,14763,destination28822
1772321669992,14437,destination28823
1772321670049,11916,destination28824
1772321670068,24500,destination28825
1772321670072,6656,destination28826
1772321670135,12775,destination28827
1772321670143,5130,destination28828
1772321670179,13020,destination28829
1772321670243,10713,destination28830
1772321670300,24703,destination28831
1772321670363,11468,destination28832
1772321670428,891,destination28833
1772321670495,2900,destination28834
1772321670530,20900,destination28835
1772321670630,1445,destination28836
1772321670632,12765,destination28837
1772321670703,22660,destination28838
1772321670780,23966,destination28839
1772321670864,9502,destination28840
1772321670902,23745,destination28841
1772321670950,5666,destination28842
1772321671014,24469,destination28843
1772321671048,9322,destination28844
1772321671099,9668,destination28845
1772321671109,4302,destination28846
1772321671141,10206,destination28847
1772321671144,21041,destination28848
1772321671160,162,destination28849
1772321671257,266,destination28850
1772321671335,7001,destination28851
1772321671364,10931,destination28852
1772321671407,8627,destination28853
1772321671497,8288,destination28854
1772321671521,6376,destination28855
1772321671577,23876,destination28856
1772321671604,3823,destination28857
1772321671651,13159,destination28858
1772321671728,9405,destination28859
1772321671798,1749,destination28860
1772321671819,20383,destination28861
1772321671828,3585,destination28862
1772321671886,3988,destination28863
1772321671968,24832,destination28864
1772321672050,5459,destination28865
1772321672086,21399,destination28866
1772321672136,20227,destination28867
1772321672139,22235,destination28868
1772321672197,10471,destination28869
1772321672249,5200,destination28870
1772321672344,9024,destination28871
1772321672392,5229,destination28872
1772321672397,10115,destination28873
1772321672400,9282,destination28874
1772321672477,2884,destination28875
1772321672523,23075,destination28876
1772321672612,14480,destination28877
1772321672679,24180,destination28878
1772321672705,8156,destination28879
1772321672767,23315,destination28880
1772321672861,14790,destination28881
1772321672897,22933,destination28882
1772321672901,6671,destination28883
1772321672933,401,destination28884
1772321673033,544,destination28885
1772321673046,1333,destination28886
1772321673137,3536,destination28887
1772321673172,5348,destination28888
1772321673245,6245,destination28889
1772321673306,24318,destination28890
1772321673388,1080,destination28891
1772321673405,5019,destination28892
1772321673486,20816,destination28893
1772321673559,13001,destination28894
1772321673636,6909,destination28895
1772321673699,13703,destination28896
1772321673705,9209,destination28897
1772321673782,8005,destination28898
1772321673868,6773,destination28899
1772321673885,20441,destination28900
1772321673952,13128,destination28901
1772321673973,1435,destination28902
1772321674061,9838,destination28903
1772321674101,6035,destination28904
1772321674118,3917,destination28905
1772321674156,6125,destination28906
1772321674221,6521,destination28907
1772321674315,8586,destination28908
1772321674407,4967,destination28909
1772321674490,11294,destination28910
1772321674567,20109,destination28911
1772321674595,24741,destination28912
1772321674647,1520,destination28913
1772321674702,1725,destination28914
1772321674703,20518,destination28915
1772321674778,20309,destination28916
1772321674809,20506,destination28917
1772321674812,11182,destination28918
1772321674854,14725,destination28919
1772321674929,12429,destination28920
1772321674930,3108,destination28921
1772321675011,10185,destination28922
1772321675102,12009,destination28923
1772321675121,24580,destination28924
1772321675135,568,destination28925
1772321675214,1936,destination28926
1772321675297,5114,destination28927
1772321675307,3440,destination28928
1772321675351,858,destination28929
1772321675449,5383,destination28930
1772321675459,2471,destination28931
1772321675554,20820,destination28932
1772321675586,2635,destination28933
1772321675635,6424,destination28934
1772321675683,931,destination28935
1772321675718,400,destination28936
1772321675779,989,destination28937
1772321675799,12083,destination28938
1772321675810,20683,destination28939
1772321675879,13824,destination28940
1772321675916,14521,destination28941
1772321675946,12522,destination28942
1772321675981,10444,destination28943
1772321676076,4238,destination28944
1772321676078,3333,destination28945
1772321676125,20800,destination28946
1772321676219,23658,destination28947
1772321676233,23647,destination28948
1772321676333,23939,destination28949
1772321676346,7721,destination28950
1772321676436,12603,destination28951
1772321676528,1380,destination28952
1772321676563,22800,destination28953
1772321676621,8774,destination28954
1772321676622,287,destination28955
1772321676625,5374,destination28956
1772321676717,578,destination28957
1772321676744,3591,destination28958
1772321676821,1061,destination28959
1772321676882,2871,destination28960
1772321676915,22236,destination28961
1772321676981,13506,destination28962
1772321677034,2950,destination28963
1772321677080,9082,destination28964
1772321677095,11523,destination28965
1772321677169,12930,destination28966
1772321677173,7189,destination28967
1772321677221,24659,destination28968
1772321677320,5242,destination28969
1772321677384,22308,destination28970
1772321677476,9610,destination28971
1772321677480,14602,destination28972
1772321677549,873,destination28973
1772321677551,2709,destination28974
1772321677617,12628,destination28975
1772321677661,12195,destination28976
1772321677761,687,destination28977
1772321677835,4632,destination28978
1772321677912,22082,destination28979
1772321678010,12744,destination28980
1772321678087,3626,destination28981
1772321678098,4000,destination28982
1772321678130,14163,destination28983
1772321678181,24402,destination28984
1772321678245,12441,destination28985
1772321678321,5691,destination28986
1772321678401,24104,destination28987
1772321678435,3781,destination28988
1772321678487,14920,destination28989
1772321678542,8019,destination28990
1772321678631,8018,destination28991
1772321678643,2261,destination28992
1772321678670,10908,destination28993
1772321678698,869,destination28994
1772321678795,4423,destination28995
1772321678886,13842,destination28996
1772321678950,24761,destination28997
1772321678997,14802,destination28998
1772321679005,14364,destination28999
1772321679062,13691,destination29000
1772321679067,22049,destination29001
1772321679109,5206,destination29002
1772321679203,7829,destination29003
1772321679288,2346,destination29004
1772321679292,3149,destination29005
1772321679386,12723,destination29006
1772321679452,9050,destination29007
1772321679494,7778,destination29008
1772321679537,10922,destination29009
1772321679568,20345,destination29010
1772321679640,1634,destination29011
1772321679723,5984,destination29012
1772321679741,21457,destination29013
1772321679758,578,destination29014
1772321679801,7920,destination29015
1772321679874,8859,destination29016
1772321679928,21149,destination29017
1772321680013,24,destination29018
1772321680097,3023,destination29019
1772321680158,3447,destination29020
1772321680222,8519,destination29021
1772321680313,4610,destination29022
1772321680352,7302,destination29023
1772321680353,23185,destination29024
1772321680426,8745,destination29025
1772321680524,1552,destination29026
1772321680531,4741,destination29027
1772321680601,1830,destination29028
1772321680605,13720,destination29029
1772321680679,737,destination29030
1772321680715,11552,destination29031
1772321680815,24651,destination29032
1772321680912,23589,destination29033
1772321680960,20997,destination29034
1772321680994,9190,destination29035
1772321680995,401,destination29036
1772321681084,2186,destination29037
1772321681121,7072,destination29038
1772321681149,11859,destination29039
1772321681233,24598,destination29040
1772321681246,13608,destination29041
1772321681269,24313,destination29042
1772321681307,10829,destination29043
1772321681361,2552,destination29044
1772321681394,6578,destination29045
1772321681420,20649,destination29046
1772321681493,13369,destination29047
1772321681578,24343,destination29048
1772321681620,1083,destination29049
1772321681720,10830,destination29050
1772321681723,4810,destination29051
1772321681801,7141,destination29052
1772321681858,22009,destination29053
1772321681867,22155,destination29054
1772321681892,13430,destination29055
1772321681967,2839,destination29056
1772321682053,487,destination29057
1772321682121,7725,destination29058
1772321682143,14039,destination29059
1772321682195,5865,destination29060
1772321682249,7580,destination29061
1772321682296,8806,destination29062
1772321682361,20085,destination29063
1772321682402,22700,destination29064
1772321682449,5009,destination29065
1772321682470,12324,destination29066
1772321682517,7509,destination29067
1772321682532,12211,destination29068
1772321682610,11861,destination29069
1772321682628,21367,destination29070
1772321682704,23673,destination29071
1772321682711,2792,destination29072
1772321682736,8027,destination29073
1772321682780,24184,destination29074
1772321682875,12623,destination29075
1772321682973,235,destination29076
1772321683039,21894,destination29077
1772321683133,20983,destination29078
1772321683184,91,destination29079
1772321683205,13840,destination29080
1772321683295,20637,destination29081
1772321683368,12861,destination29082
1772321683421,11804,destination29083
1772321683502,11008,destination29084
1772321683596,1971,destination29085
1772321683604,12484,destination29086
1772321683688,13319,destination29087
1772321683768,1847,destination29088
1772321683846,6637,destination29089
1772321683937,11384,destination29090
1772321684008,7420,destination29091
1772321684033,21612,destination29092
1772321684037,4508,destination29093
1772321684107,8643,destination29094
1772321684201,6339,destination29095
1772321684298,6667,destination29096
1772321684303,24077,destination29097
1772321684337,7023,destination29098
1772321684434,12127,destination29099
1772321684468,3387,destination29100
1772321684546,1067,destination29101
1772321684635,20349,destination29102
1772321684666,24565,destination29103
1772321684761,23240,destination29104
1772321684776,23833,destination29105
1772321684820,7432,destination29106
1772321684850,10281,destination29107
1772321684903,6798,destination29108
1772321684982,11305,destination29109
1772321685019,4498,destination29110
1772321685105,8634,destination29111
1772321685129,14886,destination29112
1772321685139,1557,destination29113
1772321685140,4835,destination29114
1772321685217,8632,destination29115
1772321685273,10013,destination29116
1772321685304,1142,destination29117
1772321685361,20865,destination29118
1772321685390,20708,destination29119
1772321685399,10163,destination29120
1772321685423,1898,destination29121
1772321685472,7812,destination29122
1772321685498,21997,destination29123
1772321685596,20350,destination29124
1772321685649,5223,destination29125
1772321685746,21804,destination29126
1772321685804,5074,destination29127
1772321685841,20964,destination29128
1772321685899,12006,destination29129
1772321685902,1945,destination29130
1772321685903,13850,destination29131
1772321685923,720,destination29132
1772321685951,6539,destination29133
1772321686029,22971,destination29134
1772321686073,9135,destination29135
1772321686114,763,destination29136
1772321686193,7055,destination29137
1772321686259,22291,destination29138
1772321686276,24179,destination29139
1772321686348,13466,destination29140
1772321686408,11561,destination29141
1772321686451,5979,destination29142
1772321686538,13882,destination29143
1772321686566,22735,destination29144
1772321686567,9092,destination29145
1772321686635,2595,destination29146
1772321686727,5678,destination29147
1772321686791,3257,destination29148
1772321686835,8274,destination29149
1772321686880,14410,destination29150
1772321686974,6783,destination29151
1772321687047,1815,destination29152
1772321687088,21859,destination29153
1772321687105,4899,destination29154
1772321687180,2800,destination29155
1772321687251,24743,destination29156
1772321687314,2623,destination29157
1772321687333,5281,destination29158
1772321687402,7901,destination29159
1772321687475,6669,destination29160
1772321687505,2440,destination29161
1772321687582,3446,destination29162
1772321687583,14011,destination29163
1772321687673,3748,destination29164
1772321687736,3629,destination29165
1772321687828,928,destination29166
1772321687927,23714,destination29167
1772321688002,2786,destination29168
1772321688049,12883,destination29169
1772321688087,1397,destination29170
1772321688175,6150,destination29171
1772321688238,20627,destination29172
1772321688335,9097,destination29173
1772321688396,14502,destination29174
1772321688465,11158,destination29175
1772321688537,4402,destination29176
1772321688557,22391,destination29177
1772321688616,6977,destination29178
1772321688658,6866,destination29179
1772321688696,23643,destination29180
1772321688790,1176,destination29181
1772321688815,12230,destination29182
1772321688887,9741,destination29183
1772321688959,22221,destination29184
1772321689010,6803,destination29185
1772321689025,8808,destination29186
1772321689114,7229,destination29187
1772321689193,9040,destination29188
1772321689236,13056,destination29189
1772321689327,10670,destination29190
1772321689378,12685,destination29191
1772321689416,20844,destination29192
1772321689457,8474,destination29193
1772321689521,615,destination29194
1772321689604,5806,destination29195
1772321689682,12779,destination29196
1772321689700,12235,destination29197
1772321689701,7361,destination29198
1772321689776,24508,destination29199
1772321689870,6124,destination29200
1772321689897,11627,destination29201
1772321689901,20673,destination29202
1772321689925,11036,destination29203
1772321689966,14358,destination29204
1772321689978,3966,destination29205
1772321689993,9940,destination29206
1772321690073,5692,destination29207
1772321690140,5578,destination29208
1772321690153,12195,destination29209
1772321690196,3328,destination29210
1772321690226,12895,destination29211
1772321690309,3371,destination29212
1772321690387,20432,destination29213
1772321690407,2495,destination29214
1772321690480,8665,destination29215
1772321690511,12939,destination29216
1772321690519,10365,destination29217
1772321690536,8691,destination29218
1772321690629,1821,destination29219
1772321690668,1548,destination29220
1772321690692,24607,destination29221
1772321690773,9976,destination29222
1772321690801,14855,destination29223
1772321690887,8492,destination29224
1772321690933,5882,destination29225
1772321690993,1028,destination29226
1772321691033,24642,destination29227
1772321691098,24335,destination29228
1772321691154,9934,destination29229
1772321691163,12692,destination29230
1772321691190,24348,destination29231
1772321691215,2014,destination29232
1772321691255,1959,destination29233
1772321691335,4859,destination29234
1772321691352,5856,destination29235
1772321691446,3911,destination29236
1772321691515,1010,destination29237
1772321691586,2211,destination29238
1772321691679,23961,destination29239
1772321691769,11311,destination29240
1772321691866,22022,destination29241
1772321691926,21510,destination29242
1772321692024,11936,destination29243
1772321692105,12781,destination29244
1772321692128,11932,destination29245
1772321692200,13484,destination29246
1772321692278,874,destination29247
1772321692287,11325,destination29248
1772321692341,22913,destination29249
1772321692343,9900,destination29250
1772321692358,12864,destination29251
1772321692457,14119,destination29252
1772321692549,20926,destination29253
1772321692630,12842,destination29254
1772321692634,10301,destination29255
1772321692637,23119,destination29256
1772321692728,13475,destination29257
1772321692827,24682,destination29258
1772321692907,918,destination29259
1772321692922,11487,destination29260
1772321692963,20365,destination29261
1772321693056,3049,destination29262
1772321693095,23458,destination29263
1772321693156,4800,destination29264
1772321693246,2247,destination29265
1772321693304,6153,destination29266
1772321693346,22506,destination29267
1772321693398,3773,destination29268
1772321693440,22111,destination29269
1772321693479,23105,destination29270
1772321693494,13676,destination29271
1772321693579,24015,destination29272
1772321693676,1800,destination29273
1772321693754,23481,destination29274
1772321693819,8002,destination29275
1772321693857,23548,destination29276
1772321693912,6356,destination29277
1772321693995,8058,destination29278
1772321694067,13966,destination29279
1772321694149,23405,destination29280
1772321694184,22637,destination29281
1772321694245,897,destination29282
1772321694289,1278,destination29283
1772321694315,10541,destination29284
1772321694321,11709,destination29285
1772321694341,24481,destination29286
1772321694431,14226,destination29287
1772321694521,24544,destination29288
1772321694566,20073,destination29289
1772321694614,7355,destination29290
1772321694701,12405,destination29291
1772321694750,10843,destination29292
1772321694776,5322,destination29293
1772321694856,23040,destination29294
1772321694872,22624,destination29295
1772321694884,7836,destination29296
1772321694938,1942,destination29297
1772321694965,21995,destination29298
1772321695035,12334,destination29299
1772321695085,3519,destination29300
1772321695137,9591,destination29301
1772321695200,11958,destination29302
1772321695271,8216,destination29303
1772321695337,4182,destination29304
1772321695362,10278,destination29305
1772321695396,302,destination29306
1772321695402,529,destination29307
1772321695419,21719,destination29308
1772321695484,20847,destination29309
1772321695571,3121,destination29310
1772321695663,10306,destination29311
1772321695725,22022,destination29312
1772321695806,6565,destination29313
1772321695829,22268,destination29314
1772321695925,145,destination29315
1772321695955,24484,destination29316
1772321695972,13277,destination29317
1772321696062,23433,destination29318
1772321696075,1899,destination29319
1772321696153,13449,destination29320
1772321696231,14597,destination29321
1772321696252,8060,destination29322
1772321696295,7137,destination29323
1772321696386,11693,destination29324
1772321696460,11655,destination29325
1772321696477,3015,destination29326
1772321696557,10041,destination29327
1772321696594,9853,destination29328
1772321696668,10756,destination29329
1772321696717,5332,destination29330
1772321696761,1252,destination29331
1772321696832,3882,destination29332
1772321696905,10353,destination29333
1772321696955,8992,destination29334
1772321696990,12880,destination29335
1772321697077,12229,destination29336
1772321697078,10545,destination29337
1772321697164,13280,destination29338
1772321697205,6567,destination29339
1772321697230,3871,destination29340
1772321697284,7408,destination29341
1772321697300,14290,destination29342
1772321697328,3689,destination29343
1772321697368,24227,destination29344
1772321697454,1531,destination29345
1772321697470,3649,destination29346
1772321697525,7773,destination29347
1772321697618,2603,destination29348
1772321697620,5084,destination29349
1772321697715,9021,destination29350
1772321697735,21305,destination29351
1772321697781,24560,destination29352
1772321697827,1987,destination29353
1772321697875,20043,destination29354
1772321697882,12221,destination29355
1772321697915,24381,destination29356
1772321697980,8461,destination29357
1772321698012,5040,destination29358
1772321698015,20854,destination29359
1772321698045,2604,destination29360
1772321698078,23890,destination29361
1772321698175,13836,destination29362
1772321698274,8498,destination29363
1772321698341,23045,destination29364
1772321698410,1640,destination29365
1772321698461,11567,destination29366
1772321698529,7411,destination29367
1772321698601,3350,destination29368
1772321698693,8346,destination29369
1772321698719,2122,destination29370
1772321698743,9598,destination29371
1772321698754,23171,destination29372
1772321698818,14854,destination29373
1772321698822,21012,destination29374
1772321698889,3973,destination29375
1772321698959,6598,destination29376
1772321699000,24640,destination29377
1772321699039,1658,destination29378
1772321699061,3565,destination29379
1772321699155,4418,destination29380
1772321699181,14908,destination29381
1772321699223,13357,destination29382
1772321699295,9975,destination29383
1772321699365,24930,destination29384
1772321699432,9668,destination29385
1772321699523,11403,destination29386
1772321699594,23135,destination29387
1772321699653,6540,destination29388
1772321699742,10012,destination29389
1772321699819,21071,destination29390
1772321699864,20921,destination29391
1772321699917,22051,destination29392
1772321699926,6931,destination29393
1772321699999,3033,destination29394
1772321700081,24479,destination29395
1772321700133,20202,destination29396
1772321700208,11152,destination29397
1772321700270,153,destination29398
1772321700319,21246,destination29399
1772321700362,6459,destination29400
1772321700410,20817,destination29401
1772321700479,3313,destination29402
1772321700542,6157,destination29403
1772321700614,23668,destination29404
1772321700669,11777,destination29405
1772321700737,10295,destination29406
1772321700825,1578,destination29407
1772321700827,13956,destination29408
1772321700846,4393,destination29409
1772321700901,2727,destination29410
1772321700985,4992,destination29411
1772321701061,7504,destination29412
1772321701135,10965,destination29413
1772321701213,14794,destination29414
1772321701248,10267,destination29415
1772321701292,9591,destination29416
1772321701316,8288,destination29417
1772321701332,13900,destination29418
1772321701334,8968,destination29419
1772321701362,3874,destination29420
1772321701453,4978,destination29421
1772321701541,2692,destination29422
1772321701546,6163,destination29423
1772321701613,13763,destination29424
1772321701653,8991,destination29425
1772321701745,24491,destination29426
1772321701794,5886,destination29427
1772321701868,4963,destination29428
1772321701911,1991,destination29429
1772321701943,10695,destination29430
1772321701969,3850,destination29431
1772321702019,11462,destination29432
1772321702073,23900,destination29433
1772321702158,10282,destination29434
1772321702225,6311,destination29435
1772321702313,21666,destination29436
1772321702333,14516,destination29437
1772321702430,7255,destination29438
1772321702447,5963,destination29439
1772321702545,21332,destination29440
1772321702565,12204,destination29441
1772321702607,12042,destination29442
1772321702609,2606,destination29443
1772321702699,12827,destination29444
1772321702757,1489,destination29445
1772321702821,504,destination29446
1772321702901,14642,destination29447
1772321702934,4139,destination29448
1772321702994,20628,destination29449
1772321703008,14968,destination29450
1772321703095,6853,destination29451
1772321703120,12144,destination29452
1772321703129,1111,destination29453
1772321703225,22654,destination29454
1772321703252,1795,destination29455
1772321703277,7576,destination29456
1772321703339,12732,destination29457
1772321703385,24494,destination29458
1772321703437,24624,destination29459
1772321703481,2300,destination29460
1772321703514,4899,destination29461
1772321703527,5996,destination29462
1772321703574,23180,destination29463
1772321703649,9777,destination29464
1772321703735,1064,destination29465
1772321703804,2187,destination29466
1772321703819,11435,destination29467
1772321703869,7992,destination29468
1772321703874,5667,destination29469
1772321703957,2641,destination29470
1772321703989,9701,destination29471
1772321704061,9962,destination29472
1772321704124,14689,destination29473
1772321704140,7779,destination29474
1772321704165,9057,destination29475
1772321704217,23973,destination29476
1772321704256,23239,destination29477
1772321704292,811,destination29478
1772321704382,5978,destination29479
1772321704438,22492,destination29480
1772321704484,6367,destination29481
1772321704583,3829,destination29482
1772321704610,6123,destination29483
1772321704641,651,destination29484
1772321704693,23829,destination29485
1772321704694,9966,destination29486
1772321704698,24531,destination29487
1772321704766,23485,destination29488
1772321704855,24738,destination29489
1772321704909,7022,destination29490
1772321704934,1018,destination29491
1772321704983,22806,destination29492
1772321705037,10319,destination29493
1772321705079,5293,destination29494
1772321705175,7329,destination29495
1772321705265,10573,destination29496
1772321705269,23354,destination29497
1772321705334,7033,destination29498
1772321705375,3006,destination29499
1772321705426,23140,destination29500
1772321705428,9717,destination29501
1772321705458,21826,destination29502
1772321705557,8931,destination29503
1772321705613,13152,destination29504
1772321705641,2231,destination29505
1772321705726,6377,destination29506
1772321705750,386,destination29507
1772321705821,10412,destination29508
1772321705883,14204,destination29509
1772321705964,23485,destination29510
1772321706019,8670,destination29511
1772321706044,22087,destination29512
1772321706072,8760,destination29513
1772321706164,735,destination29514
1772321706256,986,destination29515
1772321706308,11928,destination29516
1772321706371,12284,destination29517
1772321706463,13962,destination29518
1772321706506,23174,destination29519
1772321706602,20127,destination29520
1772321706660,22619,destination29521
1772321706666,4674,destination29522
1772321706760,10575,destination29523
1772321706830,23082,destination29524
1772321706853,6965,destination29525
1772321706919,5268,destination29526
1772321706972,1042,destination29527
1772321707033,21139,destination29528
1772321707099,3633,destination29529
1772321707111,3629,destination29530
1772321707173,9047,destination29531
1772321707188,14966,destination29532
1772321707262,6323,destination29533
1772321707339,24437,destination29534
1772321707355,4624,destination29535
1772321707388,5247,destination29536
1772321707465,5143,destination29537
1772321707507,22258,destination29538
1772321707550,10166,destination29539
1772321707581,21374,destination29540
1772321707669,7338,destination29541
1772321707714,5205,destination29542
1772321707802,6055,destination29543
1772321707877,6349,destination29544
1772321707946,8592,destination29545
1772321707949,8045,destination29546
1772321708040,2184,destination29547
1772321708073,22986,destination29548
1772321708170,7539,destination29549
1772321708222,24634,destination29550
1772321708320,7525,destination29551
1772321708406,10697,destination29552
1772321708421,7157,destination29553
1772321708464,312,destination29554
1772321708510,20382,destination29555
1772321708519,14845,destination29556
1772321708615,13252,destination29557
1772321708653,4269,destination29558
1772321708673,13614,destination29559
1772321708679,22712,destination29560
1772321708764,21255,destination29561
1772321708781,13410,destination29562
1772321708873,22687,destination29563
1772321708966,6050,destination29564
1772321708975,13790,destination29565
1772321708992,20700,destination29566
1772321708997,20280,destination29567
1772321709041,53,destination29568
1772321709072,14076,destination29569
1772321709141,7023,destination29570
1772321709232,3857,destination29571
1772321709247,8415,destination29572
1772321709266,2353,destination29573
1772321709364,24465,destination29574
1772321709388,6298,destination29575
1772321709429,10121,destination29576
1772321709505,7753,destination29577
1772321709574,20599,destination29578
1772321709599,8512,destination29579
1772321709681,1966,destination29580
1772321709774,8246,destination29581
1772321709843,9437,destination29582
1772321709845,21304,destination29583
1772321709854,23894,destination29584
1772321709920,321,destination29585
1772321710013,21312,destination29586
1772321710033,14305,destination29587
1772321710072,4120,destination29588
1772321710089,4729,destination29589
1772321710152,22446,destination29590
1772321710161,14498,destination29591
1772321710181,9207,destination29592
1772321710185,22666,destination29593
1772321710189,12863,destination29594
1772321710264,10144,destination29595
1772321710362,5019,destination29596
1772321710423,12975,destination29597
1772321710476,10682,destination29598
1772321710535,12854,destination29599
1772321710542,7721,destination29600
1772321710547,684,destination29601
1772321710587,10716,destination29602
1772321710642,8588,destination29603
1772321710651,7260,destination29604
1772321710699,12508,destination29605
1772321710775,22619,destination29606
1772321710844,4214,destination29607
1772321710865,683,destination29608
1772321710947,24602,destination29609
1772321711009,8276,destination29610
1772321711093,7979,destination29611
1772321711109,12956,destination29612
1772321711111,5920,destination29613
1772321711176,4464,destination29614
1772321711215,145,destination29615
1772321711302,3059,destination29616
1772321711310,24675,destination29617
1772321711398,13523,destination29618
1772321711492,23734,destination29619
1772321711564,23775,destination29620
1772321711573,4769,destination29621
1772321711655,3541,destination29622
1772321711669,1290,destination29623
1772321711741,5226,destination29624
1772321711749,13046,destination29625
1772321711798,5231,destination29626
1772321711860,2701,destination29627
1772321711878,470,destination29628
1772321711883,8639,destination29629
1772321711946,13161,destination29630
1772321712041,2748,destination29631
1772321712086,8349,destination29632
1772321712128,8579,destination29633
1772321712209,8442,destination29634
1772321712262,23602,destination29635
1772321712325,12261,destination29636
1772321712419,12126,destination29637
1772321712436,13182,destination29638
1772321712491,13144,destination29639
1772321712515,6098,destination29640
1772321712598,8098,destination29641
1772321712603,3609,destination29642
1772321712640,5306,destination29643
1772321712709,24639,destination29644
1772321712747,13591,destination29645
1772321712761,21890,destination29646
1772321712779,12345,destination29647
1772321712845,12160,destination29648
1772321712931,12607,destination29649
